"A","B","C","D","E"
2.2691302444695008e-01,2.5000433803360961e-01,0.0000000000000000e+00,3.0105760556261368e-01,9.1113972568714674e-01
2.0403127641730903e-01,3.5412620645606116e-02,0.0000000000000000e+00,4.7212298664235558e-01,6.9292214792823881e-01
3.3559731480843363e-01,4.3573543917204421e-01,0.0000000000000000e+00,4.8851636921745444e-05,1.7434399648867882e-01
4.8592262803617003e-02,3.3618215412420482e-01,0.0000000000000000e+00,3.6889578049962923e-01,8.4180600287436635e-01
6.8030341338145547e-02,1.3225678965730714e-01,0.0000000000000000e+00,1.5583590905658756e-01,2.0086521904974730e-01
2.0689528310675789e-01,1.6371089109361486e-01,0.0000000000000000e+00,3.6823870626326505e-01,6.6066651569010482e-01
4.0112645807781000e-01,1.3068409656807606e-01,0.0000000000000000e+00,4.2688796755813629e-01,1.1754160839797412e-01
4.1262789776412906e-01,2.4892301461403840e-01,0.0000000000000000e+00,1.7373351336892348e-01,5.0384546059885715e-01
3.2046614963837083e-01,2.6642868686655448e-02,0.0000000000000000e+00,4.2000192232767142e-01,4.0594902132485955e-01
2.2598964930096660e-01,4.7391864981968990e-01,0.0000000000000000e+00,3.6206220597294514e-01,4.5157918638449646e-01
2.3030595868774231e-01,2.5092533535540890e-01,0.0000000000000000e+00,4.6152173796986401e-01,9.2398072904186512e-01
2.9689876259423187e-01,2.2489601069850773e-01,0.0000000000000000e+00,3.9341916232087504e-01,3.9556064926629331e-02
3.9046228209940309e-01,2.4587336184632849e-01,0.0000000000000000e+00,7.3266724585521123e-02,3.2937083756102914e-01
2.0748001446253134e-01,3.9881248323084356e-01,0.0000000000000000e+00,6.4625645876844384e-02,5.1477387211741865e-01
3.2225973810509914e-02,5.3854296052547747e-02,0.0000000000000000e+00,2.0708724866907233e-01,4.2502024169873032e-01
3.2202542680973018e-01,2.9142973696472363e-01,0.0000000000000000e+00,2.3274937925589984e-01,6.8801898905067826e-01
2.4554917044533811e-01,1.6055805345664600e-01,0.0000000000000000e+00,7.2823568609355571e-02,9.8328153685284647e-01
2.4127422349881720e-02,1.0544360148130405e-01,0.0000000000000000e+00,3.9914704172257887e-01,2.0297925651066251e-02
2.5437565890196512e-01,2.9540125405038142e-01,0.0000000000000000e+00,9.4528778425442949e-03,7.5763332036492281e-01
2.3468387969110494e-01,2.6167735410334431e-01,0.0000000000000000e+00,2.1372409992162747e-01,6.1762698888249190e-01
5.0213821505621904e-02,3.0496846421191237e-01,0.0000000000000000e+00,4.4455072277260910e-01,3.6094276645491719e-01
2.4663498540246676e-01,3.5981439321773867e-01,0.0000000000000000e+00,4.3103123892899553e-01,9.7710265422969944e-01
3.2195254526128259e-02,5.9787771859343398e-02,0.0000000000000000e+00,3.3331086622366174e-01,2.4889774778052542e-01
3.7120693164645280e-01,3.2149773660297720e-01,0.0000000000000000e+00,1.0625594784743188e-01,8.7911296619949031e-01
2.5566382734639864e-01,3.0329710244335006e-01,0.0000000000000000e+00,1.6817377681656179e-01,2.2092283955107050e-01
1.5021762638412056e-01,3.0402286717170829e-01,0.0000000000000000e+00,1.4297787103578982e-01,1.3514108304782746e-01
2.0364417605416585e-01,2.5285928852569028e-02,0.0000000000000000e+00,9.6324751971151881e-02,9.2321352033538906e-01
2.8416236577910536e-01,3.1691034100098464e-01,0.0000000000000000e+00,1.7776793191330209e-01,4.2826250083836181e-01
4.0714354315566703e-01,2.2119317623757423e-01,0.0000000000000000e+00,2.3829872896231200e-01,4.1891140037564800e-01
4.2289480037836258e-01,2.5181266510451122e-01,0.0000000000000000e+00,2.2784485505643015e-01,4.4398163555816317e-01
1.1458289712525145e-02,3.5723696305723335e-01,0.0000000000000000e+00,3.2666360830217095e-01,6.1304982837088851e-01
6.2507483651754819e-02,4.0936071594475981e-01,0.0000000000000000e+00,1.0033399842431609e-01,3.5151614574795143e-01
2.0544947143727982e-01,2.9504071679391169e-01,0.0000000000000000e+00,1.1172564972026962e-01,1.4903621733600780e-01
7.8870813435271192e-02,2.9433241503686475e-01,0.0000000000000000e+00,2.4697269784622794e-01,2.7333164426489120e-01
3.1379386198217185e-01,1.8484228054677091e-02,0.0000000000000000e+00,1.4832013177421421e-01,2.1314350782487779e-02
7.4298926327276915e-02,1.4397060978783943e-01,0.0000000000000000e+00,1.1529833489468565e-01,5.5440960994723354e-01
2.1335231257878121e-01,3.4360143535691595e-01,0.0000000000000000e+00,1.2804094311428774e-01,4.8404343611804657e-01
2.7089344436943347e-01,4.0281151607366217e-01,0.0000000000000000e+00,3.3405029027229921e-01,9.7433484550157501e-01
3.6391923255664455e-01,1.4448115213541948e-01,0.0000000000000000e+00,1.9489967957828180e-01,6.4184355493675960e-01
3.6843734497366359e-02,7.6503937143669015e-02,0.0000000000000000e+00,4.5340823206988745e-01,6.6410552689653635e-01
1.1442305212282920e-01,4.4917813937510397e-02,0.0000000000000000e+00,3.8032045291585270e-01,9.6435219162797892e-01
9.7989166869162189e-02,1.9632269593436721e-01,0.0000000000000000e+00,4.4034371879144003e-02,5.9210313962382655e-01
1.7984083168451337e-01,4.2056491842333932e-01,0.0000000000000000e+00,2.2160571790156813e-01,4.6781840293257382e-03
2.8083403606129742e-01,9.6986917818439447e-02,0.0000000000000000e+00,2.5265045321412505e-01,6.3878552328739091e-01
1.9096998087519035e-01,1.8155990240083919e-01,0.0000000000000000e+00,1.7568282536945862e-01,3.9254988914230338e-01
3.7061911548189463e-01,1.7778405825948132e-01,0.0000000000000000e+00,2.5394181133721627e-01,4.4686163938750245e-01
2.1492731025710424e-01,2.4594084129706822e-01,0.0000000000000000e+00,2.4540846444346512e-01,6.1289247844659722e-01
2.0692414950220420e-01,8.9231746430691372e-02,0.0000000000000000e+00,8.4305431009317033e-02,9.1941536259114320e-01
3.2618967608308941e-01,1.2307162772742578e-01,0.0000000000000000e+00,2.8994994267923090e-02,1.5285074303721680e-01
1.6010033318766148e-01,1.0160759012864774e-01,0.0000000000000000e+00,3.8562730247959953e-01,4.3259010011770460e-02
1.0749680003613278e-01,1.7321022105413711e-01,0.0000000000000000e+00,2.9214917035067600e-01,5.3768568925626403e-01
2.0254316457398117e-01,4.2294652657237619e-01,0.0000000000000000e+00,1.2158824273686737e-01,1.2701601874157609e-01
2.8006057713138427e-01,2.3907503908968480e-01,0.0000000000000000e+00,2.9525655318545135e-01,1.9062282523783458e-01
5.6238909032324862e-02,2.8609074048755623e-01,0.0000000000000000e+00,2.7602968055392452e-01,1.8555435064356196e-02
6.0483171015048742e-02,1.5636385114610754e-01,0.0000000000000000e+00,7.1178682374132454e-02,7.2390159291839584e-01
4.7969150132218979e-01,1.5366221156421729e-02,0.0000000000000000e+00,6.7910019676876196e-02,2.3785208910534106e-01
3.1899647998436871e-02,4.2881046036448078e-01,0.0000000000000000e+00,1.5982745178765242e-01,4.4456840729046365e-01
2.8328124891586942e-01,3.2433110333044923e-01,0.0000000000000000e+00,2.7985986559624526e-01,1.1320533304755331e-01
2.0352929668617073e-01,3.0233054963722028e-01,0.0000000000000000e+00,3.6787555077747641e-01,9.4228100035693907e-01
1.7815309430251972e-01,2.8857664530816296e-01,0.0000000000000000e+00,4.7207629212342139e-01,2.6336961427923411e-02
1.7342461236973172e-01,4.5256047704978508e-01,0.0000000000000000e+00,4.4253558431325546e-01,6.9123626774758429e-01
3.6920516058112463e-01,1.2512272688875456e-01,0.0000000000000000e+00,7.5337365512867299e-03,5.5869022698030957e-02
1.6086252010194280e-01,3.7830558199512704e-01,0.0000000000000000e+00,1.0340871848504807e-01,3.4566021333381358e-01
1.1466266956690159e-01,1.1861190469147835e-01,0.0000000000000000e+00,1.2432776622541752e-01,6.0165125748855197e-01
3.4397080288589961e-02,1.7763489069448188e-01,0.0000000000000000e+00,3.9211652834883942e-01,3.4772024806504653e-01
3.7850823897831615e-01,2.6258808782331955e-01,0.0000000000000000e+00,4.3632838255422163e-01,9.4028235597825982e-01
3.6869692591963592e-02,1.1443260757743380e-01,0.0000000000000000e+00,3.8234254785791066e-01,5.9796387107116877e-01
3.7091585314548592e-01,8.9269092038778142e-02,0.0000000000000000e+00,1.1289969875828415e-01,4.3925594588897532e-01
3.7420107670396996e-02,1.8851522611643284e-01,0.0000000000000000e+00,1.3387188773048500e-01,9.2821070333758460e-01
1.2978126721986569e-01,1.2250598819702650e-01,0.0000000000000000e+00,3.4025693660769291e-01,6.4533922957800316e-01
2.1777404559644570e-01,1.5974947218233837e-01,0.0000000000000000e+00,2.5617805617756051e-01,9.9030189046592820e-01
2.5668804917251747e-01,1.6146772210971133e-01,0.0000000000000000e+00,4.8288272414321892e-01,5.8181367158558173e-01
4.4821850055031121e-01,3.6575286641401739e-01,0.0000000000000000e+00,4.5597600443644276e-01,2.3022298142751385e-01
7.0788070362281630e-02,9.0882410488766871e-02,0.0000000000000000e+00,3.0717051902312664e-01,6.2942716035718771e-02
3.7458817595739141e-01,2.9534298644577783e-01,0.0000000000000000e+00,4.3572965596331287e-01,4.0269011724107240e-01
5.1939230867314952e-02,9.7973433655662578e-02,0.0000000000000000e+00,1.0177431390484819e-01,6.6575327983895249e-01
1.7287411502167199e-01,3.2820237050924551e-02,0.0000000000000000e+00,4.3170359195209868e-01,4.1143559808220931e-01
4.0198701752126381e-01,2.9224240464283152e-01,0.0000000000000000e+00,3.3100017051081670e-01,7.2836944258079650e-01
1.5914657176686259e-01,2.2022271561807583e-02,0.0000000000000000e+00,1.8519720088379610e-01,2.3870609276469246e-01
8.5442810190686433e-02,3.2328080228303857e-01,0.0000000000000000e+00,3.9347566615505630e-01,9.0543463943023927e-01
3.7521805601662944e-01,3.4501272395860311e-01,0.0000000000000000e+00,1.9577305481660032e-01,8.4096290164105336e-01
3.0994100880272268e-01,1.6209689763535073e-01,0.0000000000000000e+00,4.0956197740489669e-01,8.8015668564262750e-01
1.3385217221712414e-01,3.1536275598837954e-02,0.0000000000000000e+00,3.1970599650927495e-02,9.3161829514092354e-02
4.5712976595790883e-01,1.6742330097957203e-01,0.0000000000000000e+00,4.0268982077919024e-01,6.0433690453645972e-01
8.6605104157920512e-02,3.5895120633465061e-01,0.0000000000000000e+00,1.7957097185897133e-01,3.3565923775490569e-01
8.6413413235452999e-02,1.5537395951211430e-01,0.0000000000000000e+00,2.7349455071911599e-01,8.2403420980715980e-01
1.7790915365856230e-01,4.1950087683455561e-01,0.0000000000000000e+00,4.6754784727171883e-01,7.6635922573883719e-01
7.8697135438128729e-02,2.8086903133210267e-01,0.0000000000000000e+00,8.2482978127579487e-02,3.3372705601745922e-01
2.7763263075873856e-01,4.8481563879063071e-02,0.0000000000000000e+00,3.5995636334900255e-01,1.2043819071091866e-01
4.2452679022595352e-01,5.1936664091423355e-02,0.0000000000000000e+00,2.6951394694862757e-01,2.9282891559294510e-01
3.4217496192028823e-01,2.8953919328910582e-01,0.0000000000000000e+00,8.8135717601549313e-02,7.2985265652394227e-01
3.9276519796984810e-01,3.1557520042370818e-01,0.0000000000000000e+00,2.0070348053489520e-01,6.2479720914362358e-01
3.4596401814093752e-01,2.0318607798178917e-01,0.0000000000000000e+00,2.3809667395018799e-01,3.4898935602974324e-01
3.0423486593179971e-01,2.3328392546033144e-01,0.0000000000000000e+00,3.6192454406348895e-01,8.3864486068479627e-02
1.7709745718392156e-01,2.7447748345363793e-01,0.0000000000000000e+00,4.3501093816136988e-01,5.3953159694577923e-01
1.8546433935825046e-01,2.4860554371735416e-01,0.0000000000000000e+00,1.1326195698109945e-01,8.4972415890824271e-02
1.2202976030856390e-01,5.8124943693912856e-02,0.0000000000000000e+00,2.0496437571839887e-01,2.5833805658836639e-01
4.5561885532948593e-01,4.6071013846552772e-01,0.0000000000000000e+00,4.0044684506870223e-02,8.4389593124898221e-01
1.9754325623090749e-02,6.2817389079634328e-02,0.0000000000000000e+00,1.3548241550541545e-01,5.8075407952646141e-01
1.6954882580637784e-01,4.6564884025087816e-01,0.0000000000000000e+00,3.9511479985136444e-01,4.9643682722482185e-01
1.4343240700177037e-01,8.6392932929049301e-02,0.0000000000000000e+00,2.0097641944312697e-01,4.7125114655544253e-02
2.8044528547262965e-01,4.4607187599304937e-01,0.0000000000000000e+00,2.7325482814469448e-01,3.3460717898238301e-01
2.2881519583238494e-01,4.1696829941642266e-01,0.0000000000000000e+00,3.3680043373573459e-01,3.8397301835156172e-01
4.5001596354101842e-01,3.5789403383619950e-01,0.0000000000000000e+00,4.3668922527062920e-01,2.2038902709751396e-02
2.5522904295867460e-01,1.2767067642112565e-01,0.0000000000000000e+00,1.9490226197286606e-01,6.7208050090437066e-03
3.1393609142379555e-02,2.9080825963850726e-01,0.0000000000000000e+00,1.4040282391144292e-02,3.9905695145097653e-01
1.2490854206149994e-01,1.4596585665380332e-01,0.0000000000000000e+00,3.5440868491646521e-01,9.2585019868498541e-03
1.0047855677978233e-01,2.0093480657253293e-01,0.0000000000000000e+00,2.2564935182438145e-01,5.3248761320310645e-01
1.9107068515114461e-01,2.0597203940934555e-01,0.0000000000000000e+00,1.7277550269841777e-01,3.0212536458211203e-01
4.2146430493209663e-01,3.2830029127742993e-01,0.0000000000000000e+00,2.2610183976213605e-02,9.9359310145889146e-01
3.5262682799855521e-01,1.1968188388534075e-01,0.0000000000000000e+00,9.1029931996162022e-02,4.0965199365328075e-01
5.6690741722901901e-02,7.2870140336172881e-02,0.0000000000000000e+00,4.8009346956718724e-01,6.2995688878936118e-01
4.8032725129176929e-01,8.9927996865553611e-02,0.0000000000000000e+00,1.1428025393262696e-01,3.8173989395228003e-01
1.1426517386234013e-01,3.2582664075458645e-01,0.0000000000000000e+00,2.5390606816767752e-01,2.7545352672624857e-01
4.2154001222033616e-01,2.4535513514491675e-01,0.0000000000000000e+00,4.8495374497064542e-01,4.4372216456294655e-01
7.6156537880225486e-02,3.0568910457629311e-01,0.0000000000000000e+00,4.2450180076568156e-01,4.7136779957583208e-01
2.9919740837721964e-01,1.8358611711450051e-01,0.0000000000000000e+00,1.4655928571644192e-01,7.3748069518165815e-02
1.8132664632999085e-01,4.5307016637004274e-02,0.0000000000000000e+00,1.9509359797633469e-01,7.4763751843687998e-01
1.5778501818807200e-01,4.0717794805824647e-01,0.0000000000000000e+00,1.7487767901422860e-01,4.2184669512281459e-01
9.7152411459888274e-02,1.4886399308254758e-01,0.0000000000000000e+00,5.3393384900208826e-02,4.0316178169409778e-01
8.2992563168607064e-02,6.2839517873248554e-02,0.0000000000000000e+00,2.2962523094118401e-01,7.6890828176653692e-01
8.5830171126091787e-02,2.2428255223073790e-01,0.0000000000000000e+00,2.8790942713636813e-01,7.4691741575298720e-01
8.9002371445769848e-02,3.9778921073184093e-01,0.0000000000000000e+00,2.5038194731838159e-01,7.9466632576309593e-02
3.8170166622215940e-01,3.2194002280765843e-01,0.0000000000000000e+00,1.0292854277955218e-02,2.6815346175620869e-02
3.6985738731265744e-01,2.0368065312575054e-01,0.0000000000000000e+00,1.1905594178794691e-01,4.2595428073858743e-01
2.3649596725835761e-01,2.7131857236370155e-01,0.0000000000000000e+00,1.3696619947419636e-01,4.1665716215418591e-02
3.2933874479263098e-01,1.0988781226518099e-01,0.0000000000000000e+00,1.3633295556069555e-01,9.2097108529484717e-01
2.0598198059051021e-01,4.0481318751076606e-01,0.0000000000000000e+00,7.1162840174791880e-02,6.3711508617490886e-01
2.2187836965794036e-01,2.0012825993255634e-01,0.0000000000000000e+00,1.9856777733618047e-02,9.2403466540183943e-01
2.8148779184420023e-02,4.5723718397537808e-03,0.0000000000000000e+00,3.5261605659951184e-01,8.0264199788911506e-01
3.9912478422828501e-01,3.2310521164853079e-01,0.0000000000000000e+00,5.7223469481684419e-03,9.2316060290703450e-01
3.2633004190567638e-01,1.4290401911140316e-01,0.0000000000000000e+00,2.2573119394577720e-02,3.7983392983058306e-01
1.8290037806905418e-01,2.1900281551993309e-01,0.0000000000000000e+00,3.7980124634974316e-01,2.6669348561351591e-01
4.3969317510567801e-01,2.9860665114033008e-01,0.0000000000000000e+00,1.4095973627692052e-01,7.3461590980558023e-01
4.1294483217963740e-01,1.4152634756052207e-01,0.0000000000000000e+00,3.9387371563753915e-01,1.9044429340388813e-01
3.7659944798833422e-01,6.0336155247987487e-02,0.0000000000000000e+00,3.2289184483292527e-01,4.9004825977974886e-01
1.4309611158196400e-01,9.8030126877012971e-02,0.0000000000000000e+00,4.4548176541770740e-01,5.0431764291453396e-01
2.9082720932808379e-02,2.0977796135330878e-01,0.0000000000000000e+00,2.9011057083128444e-01,7.8393296260958079e-01
2.0515103217575587e-01,1.1634563534316233e-01,0.0000000000000000e+00,4.0607453030404206e-01,2.0928797302622248e-01
3.3896435719950302e-01,2.1176260968527036e-01,0.0000000000000000e+00,6.6216033416581629e-03,8.3511166405986637e-01
3.1582891699773658e-02,1.5733139725706993e-01,0.0000000000000000e+00,4.7086320387546732e-02,1.8426608451630466e-01
1.5746315972544109e-01,4.5244980952299652e-01,0.0000000000000000e+00,1.9969196153073057e-01,8.6092017729198211e-01
4.1234406110651031e-02,3.7631043851221124e-01,0.0000000000000000e+00,4.4223998945357385e-01,5.9373983814203402e-01
4.0936950542068234e-01,6.4255056338414662e-02,0.0000000000000000e+00,1.4493096271776840e-01,7.0171614597690457e-01
3.4523149568625144e-01,1.3002340768133031e-01,0.0000000000000000e+00,3.8864559456725611e-01,2.9629021237404496e-01
4.7953371373100206e-01,1.5075276535476864e-01,0.0000000000000000e+00,7.4124460253475258e-02,3.7584977873024972e-01
7.0568098068503421e-02,2.7038669588756931e-01,0.0000000000000000e+00,4.5000893169127260e-01,5.9355681542176053e-01
1.3223055862426508e-01,2.4097587991098804e-01,0.0000000000000000e+00,3.4168751768095980e-02,8.3613190948970573e-01
1.0633020220877598e-01,8.0176283979855295e-02,0.0000000000000000e+00,4.6385966856792679e-02,5.0251679710760833e-01
1.0932948065810248e-01,1.1494142354399824e-01,0.0000000000000000e+00,1.8956502226632602e-01,6.3584926881451254e-01
4.5856772512469696e-01,4.6935580915512470e-01,0.0000000000000000e+00,8.8217625062048097e-02,5.9347436794349395e-02
8.1247938370470341e-02,3.5881320564100139e-01,0.0000000000000000e+00,2.7589871636180907e-01,1.3306566170523393e-01
9.6011400948780842e-02,4.4462084698763382e-01,0.0000000000000000e+00,1.5933477391423004e-01,7.9369893375965650e-01
2.6088776192869889e-01,2.1730186780176763e-01,0.0000000000000000e+00,1.4931042392501689e-01,2.0175454451416752e-01
3.4574148037225816e-01,3.8131035501128419e-01,0.0000000000000000e+00,1.8304619043870904e-01,5.2337846149526279e-01
2.8067678831416015e-01,2.5036795998853500e-01,0.0000000000000000e+00,3.5481004261348448e-01,7.0406393851004667e-01
2.4866926217728702e-01,1.1865072033609357e-01,0.0000000000000000e+00,4.0437500567728552e-01,5.7883268725551273e-02
6.4905326383959766e-02,4.4818906198377562e-01,0.0000000000000000e+00,2.6997454469962151e-01,2.1719948886181739e-01
4.5956873864707071e-01,2.8476058368514406e-01,0.0000000000000000e+00,9.1637233942912483e-02,7.5175825290999576e-01
2.3388814448295225e-01,3.0885903927325742e-01,0.0000000000000000e+00,2.4049543075555158e-01,8.3690929304479433e-01
1.6347488709858093e-01,3.7817203741599631e-01,0.0000000000000000e+00,1.1646799089895711e-01,6.1955253166263247e-01
1.8737893708631903e-01,4.4302974226206587e-01,0.0000000000000000e+00,2.0657547309925789e-01,7.3734500073191245e-01
9.1131779255879730e-02,4.1554453572842792e-01,0.0000000000000000e+00,3.7325894191619513e-01,2.0193412403244348e-02
1.1761363817678389e-01,2.2871744493211821e-01,0.0000000000000000e+00,2.7209278739287607e-01,9.9529462954563930e-01
2.1003981707790548e-01,8.4421832022896128e-03,0.0000000000000000e+00,6.9720060073303933e-02,6.8005475572807872e-01
2.0677313061087402e-01,3.8952035274267716e-02,0.0000000000000000e+00,6.7446402899858690e-02,7.9920547905831518e-01
2.6766034977774905e-01,1.8953407750521190e-01,0.0000000000000000e+00,1.5921070162353035e-01,2.9874840205999598e-01
4.4673978981184553e-01,4.7575090005423970e-01,0.0000000000000000e+00,2.6545912359047413e-01,9.0589991416459803e-01
2.1749209038342285e-01,2.0584738507806682e-01,0.0000000000000000e+00,1.5163089006329617e-02,6.3927967072516334e-01
7.0584469316881088e-02,3.2411787779001243e-02,0.0000000000000000e+00,2.8018349342427901e-01,9.7278127191659558e-01
2.2056569463345749e-02,9.8347396235696341e-02,0.0000000000000000e+00,5.3267443565080348e-02,2.6877218234343703e-01
2.1495413397011345e-01,2.9816159233646350e-01,0.0000000000000000e+00,1.5513384366568023e-01,2.1520167300556725e-01
1.1346101909994209e-01,4.0788414167449005e-01,0.0000000000000000e+00,2.3000444792765237e-01,7.0509012374935698e-01
2.5942334621047981e-02,1.3184128789311578e-01,0.0000000000000000e+00,1.1014718990300262e-01,2.0455693353150717e-01
3.7276420594131304e-01,7.4171053922079497e-02,0.0000000000000000e+00,3.5018157557089813e-01,3.3315172384580816e-02
1.0489779809867984e-01,3.7802452412149096e-01,0.0000000000000000e+00,1.1851231677024704e-01,7.4907104331539709e-01
1.9353910503985727e-02,4.3211767377452021e-01,0.0000000000000000e+00,3.6145128237574084e-02,4.6979883355727448e-01
1.7420617945655628e-01,1.6361112032702010e-01,0.0000000000000000e+00,1.2458714455562843e-01,3.8084486855576505e-01
2.9053474893802039e-01,2.3260946416625647e-01,0.0000000000000000e+00,1.3298476755104024e-01,3.0104594203609669e-01
5.8249250209292495e-02,3.6068710783328090e-01,0.0000000000000000e+00,4.3724830836582990e-01,1.0519171498922764e-01
1.5927585802192543e-01,9.7646731511062276e-02,0.0000000000000000e+00,1.9247168530325162e-01,7.7646749549785987e-01
2.8008060974940996e-01,3.1736768018421724e-01,0.0000000000000000e+00,5.8729953157807803e-02,4.1500792480523052e-01
3.7861010918598215e-01,1.9802375974353159e-01,0.0000000000000000e+00,2.2083185777839726e-01,4.2629265556154872e-01
3.2001288084579321e-01,4.7604933483522988e-01,0.0000000000000000e+00,1.3850781338660020e-01,7.3820722310002096e-01
4.6139895754784410e-01,1.2072640331465961e-01,0.0000000000000000e+00,3.3330831606476047e-01,2.4134949807386019e-01
2.9213687054502763e-01,3.8770423046893215e-01,0.0000000000000000e+00,9.3655685953230330e-02,5.3044126551449433e-01
6.2147949448281288e-02,2.4749594277627626e-01,0.0000000000000000e+00,3.6654875519841978e-01,4.2144397837343628e-01
3.7213019883632559e-01,4.1745672116378640e-01,0.0000000000000000e+00,4.3231134164239221e-01,6.1327881029862552e-01
2.8873400852577963e-01,1.4681797361174112e-01,0.0000000000000000e+00,2.6455369383992861e-02,6.2845317444921056e-02
1.1357573434069604e-01,4.0970877744289746e-01,0.0000000000000000e+00,2.4061403598352293e-01,5.4937781253381668e-01
2.6875987600769496e-01,4.2451186526770046e-02,0.0000000000000000e+00,3.8949689734724641e-01,2.5851891620522105e-01
3.5763528458611660e-01,2.4448551902223256e-01,0.0000000000000000e+00,1.4279933655495905e-01,2.9054496595455848e-01
3.8051150094933756e-01,2.8207469118432921e-01,0.0000000000000000e+00,4.6272657302186870e-01,4.7486141031393303e-01
4.7968535330662337e-02,2.4155150506899370e-01,0.0000000000000000e+00,2.4952770738496804e-01,9.0526050514028666e-01
4.3410838087144604e-01,4.2658301732833592e-01,0.0000000000000000e+00,2.8617869527914852e-01,7.9460180402559799e-01
3.6837750370893291e-01,6.1739324827176617e-02,0.0000000000000000e+00,9.3469798555113684e-02,8.5440815031188277e-02
1.3051004299973190e-01,2.7515570276004298e-01,0.0000000000000000e+00,6.8693324678769985e-02,5.7115452190313509e-01
2.5155908200689581e-01,1.7727758752607462e-02,0.0000000000000000e+00,2.6503420361068891e-01,1.8967641750772102e-01
1.4343880638939316e-01,4.6747386397349466e-01,0.0000000000000000e+00,1.9165099512070249e-01,9.4165985365280935e-01
3.2831649495103737e-01,2.8172168862019997e-01,0.0000000000000000e+00,5.2329357031787274e-02,1.4518769299556311e-01
4.5282528303059494e-01,1.7258949413854766e-01,0.0000000000000000e+00,1.6017281796442812e-01,2.5248582384939122e-01
4.3846495378761258e-01,4.2886167689177815e-02,0.0000000000000000e+00,2.7285958808491245e-01,9.5156072541885206e-01
3.9672241870714692e-01,3.0547461281287418e-02,0.0000000000000000e+00,2.7129710994976275e-01,4.1827078767445736e-02
8.9201497538075616e-02,3.6203654474468688e-02,0.0000000000000000e+00,3.9892671010292924e-02,7.0101358810701386e-01
2.7092819097083742e-01,1.8378171439921868e-02,0.0000000000000000e+00,2.4364389908164857e-01,2.1327134522864966e-01
3.1217593264066040e-01,2.7672586600097616e-02,0.0000000000000000e+00,2.9440367022644010e-01,9.4550293838366928e-01
3.8846298768226134e-01,8.8012445551926902e-02,0.0000000000000000e+00,8.5763670167907910e-02,7.0217089928571941e-01
2.7772544026477475e-01,3.0634416065638675e-01,0.0000000000000000e+00,1.5248850360409102e-01,3.4129689350655967e-01
1.0955593379608913e-01,6.2359197467210310e-02,0.0000000000000000e+00,4.6275513875136204e-01,1.5788172139892631e-01
1.5394006422438333e-02,2.6534164580246938e-01,0.0000000000000000e+00,3.3197113539127454e-01,6.6869480312717244e-01
5.2230972228668980e-02,1.8793441514815803e-01,0.0000000000000000e+00,2.2206676365146293e-02,1.9984273536391961e-01
1.0954470601516773e-01,6.0651126635488273e-02,0.0000000000000000e+00,4.8343726224926588e-02,5.1460796471836301e-01
1.5328116075302659e-01,2.5948214684402165e-01,0.0000000000000000e+00,1.8788941953584049e-01,2.4659276767403560e-01
1.7915581739633563e-01,3.7553257776409332e-01,0.0000000000000000e+00,4.1102964124427638e-01,1.0530710439589486e-01
3.0410420516894465e-01,8.9342819555159464e-02,0.0000000000000000e+00,1.0484845980182341e-02,3.3344248611701288e-01
4.2920975448786142e-01,3.1128163829114297e-01,0.0000000000000000e+00,4.0870969107474592e-01,4.1888640783487641e-01
2.4033610555157917e-01,4.6127151471928601e-01,0.0000000000000000e+00,4.5952982828553030e-01,8.1755090211368353e-01
1.7152122181587157e-01,4.7883004969270970e-01,0.0000000000000000e+00,2.0451263994892052e-01,5.6611887143958795e-01
3.5317488196801761e-01,7.9645386002469246e-02,0.0000000000000000e+00,2.8346079937514518e-01,5.8551957401184929e-01
4.3263978500445922e-02,1.1802644046067159e-01,0.0000000000000000e+00,3.5360175115824161e-01,6.5650226606691620e-02
4.3607637115392001e-01,1.5418958884311598e-01,0.0000000000000000e+00,4.3009813150788179e-01,4.4468227519026460e-02
3.8923951420013266e-02,3.8163522544104045e-01,0.0000000000000000e+00,1.1865700823770822e-01,3.3938344198575221e-01
4.3557079702591633e-01,8.3067524905775861e-02,0.0000000000000000e+00,7.4148974319804176e-02,5.4649545295166035e-01
7.6403950913888144e-02,1.4000745377306464e-01,0.0000000000000000e+00,2.8427476387575795e-01,8.1222438286724530e-01
3.7906390328295542e-01,2.8040741120967083e-01,0.0000000000000000e+00,1.3723615359624036e-01,7.0937611397597711e-01
3.7160434522086914e-02,4.2075551630486846e-01,0.0000000000000000e+00,4.5411686148759338e-02,2.2547691166311101e-01
1.8268977262572017e-01,3.9748815323899178e-01,0.0000000000000000e+00,4.6453426697760530e-01,5.9487466945709033e-01
7.5217956712598788e-02,3.4620683445827338e-01,0.0000000000000000e+00,2.9494253892416916e-01,6.3056252215225994e-01
1.5594116261185004e-01,4.8201178358621602e-02,0.0000000000000000e+00,8.4160657220956614e-03,6.8841444674678787e-01
2.5185323004127386e-01,1.5275781507563566e-01,0.0000000000000000e+00,1.3640413671691512e-01,1.2136356321385500e-01
2.7323478549946715e-02,1.2230122543736589e-01,0.0000000000000000e+00,3.4205233779536492e-01,7.8048720129795712e-01
3.8127979171436471e-01,2.4452577519867100e-01,0.0000000000000000e+00,8.5465910656577826e-02,4.9400347149474388e-01
3.7366812702824503e-01,3.2581462951684254e-01,0.0000000000000000e+00,3.1157761060969236e-01,7.2149180579047223e-01
