"X0";"X1";"X2";"X3";"X4";"X5";"X6";"X7";"X8";"X9";"X10";"X11"
4.7110577884423116e-01;5.2029594081183761e-01;4.5610877824435109e-01;4.3051389722055589e-01;4.4991001799640068e-01;5.5168966206758641e-01;4.4621075784843028e-01;5.3889222155568883e-01;4.9660067986402717e-01;4.4761047790441910e-01;4.6420715856828632e-01;4.8730253949210156e-01
6.5466906618676257e-01;6.0087982403519292e-02;5.0429914017196553e-01;4.7780443911217757e-01;4.7300539892021592e-01;5.3849230153969208e-01;4.4801039792041591e-01;6.1217756448710259e-01;5.1269746050789844e-01;4.7320535892821436e-01;8.0173965206958608e-01;6.6456708658268349e-01
2.9584083183363324e-01;4.5090981803639268e-01;5.9588082383523289e-01;5.9138172365526898e-01;5.6458708258348334e-01;4.2961407718456307e-01;5.6918616276744649e-01;4.5870825834833029e-01;4.2881423715256944e-01;5.6438712257548485e-01;7.4765046990601880e-01;4.0961807638472303e-01
9.0911817636472703e-01;2.5614877024595079e-01;4.5660867826434709e-01;4.7460507898420312e-01;4.6960607878424315e-01;5.4019196160767846e-01;4.6070785842831430e-01;5.5408918216356728e-01;5.9938012397520490e-01;4.7260547890421911e-01;5.0559888022395516e-01;5.4419116176764648e-01
1.8146370725854830e-01;5.1999600079983999e-01;1.7266546690661866e-01;1.6536692661467706e-01;1.6386722655468905e-01;8.3993201359728054e-01;1.6166766646670666e-01;8.4503099380123969e-01;8.7132573485302933e-01;1.6586682663467306e-01;4.8670265946810637e-01;5.9928014397120577e-01
8.7952409518096375e-01;3.3593281343731254e-02;5.7128574285142975e-01;5.9158168366326735e-01;5.8048390321935606e-01;4.2321535692861428e-01;5.7888422315536892e-01;3.4713057388522295e-01;2.9924015196960607e-01;5.7738452309538091e-01;1.8156368726254749e-01;2.8144371125774842e-01
4.8940211957608476e-01;1.1167766446710657e-01;5.4219156168766247e-01;5.5478904219156167e-01;5.5998800239952007e-01;4.3831233753249349e-01;5.7178564287142575e-01;3.9762047590481903e-01;4.8500299940011998e-01;5.5818836232753444e-01;5.6208758248350332e-01;1.0987802439512097e-01
4.3681263747250548e-01;3.4503099380123975e-01;4.6280743851229750e-01;4.4641071785642872e-01;4.5040991801639668e-01;5.3869226154769045e-01;4.6270745850829831e-01;5.8288342331533693e-01;5.3119376124775042e-01;4.4711057788442310e-01;9.5450909818036389e-01;9.1581683663267341e-02
2.5624875024994997e-01;6.6686662667466506e-02;7.1295740851829636e-01;7.2035592881423716e-01;7.2065586882623478e-01;2.7504499100179963e-01;7.2275544891021792e-01;2.3955208958208357e-01;3.1363727254549090e-01;7.2165566886622667e-01;5.4399120175964810e-01;6.2087582483503295e-02
3.4943011397720453e-01;1.9276144771045789e-01;8.0503899220155961e-01;8.0883823235352925e-01;8.0553889222155561e-01;1.9046190761847628e-01;8.1243751249750051e-01;2.3895220955808838e-01;1.3137372525494900e-01;8.0433913217356523e-01;5.4239152169566085e-01;8.9262147570485895e-01
5.3819236152769445e-01;3.3453309338132370e-01;6.3797240551889622e-01;6.0197960407918416e-01;6.0737852429514094e-01;3.9942011597680460e-01;6.0317936412717454e-01;4.5920815836832629e-01;2.9054189162167565e-01;6.0777844431113770e-01;7.9604079184163168e-01;4.6440711857628475e-01
6.5886822635472908e-01;6.5786842631473708e-01;7.6364727054589077e-01;7.6044791041791637e-01;7.6234753049390114e-01;2.3825234953009397e-01;7.5934813037392523e-01;3.1773645270945811e-01;1.9626074785042991e-01;7.6184763047390514e-01;6.5396920615876819e-01;9.8960207958408319e-01
7.2365526894621068e-01;1.8196360727854428e-02;1.1267746450709858e-01;9.6580683863227351e-02;9.8480303939212158e-02;9.0331933613277338e-01;9.8180363927214548e-02;9.4521095780843822e-01;8.7552489502099573e-01;9.8680263947210550e-02;9.8010397920415915e-01;7.2745450909818032e-01
8.4293141371725655e-01;5.2609478104379126e-01;8.5202959408118373e-01;8.3503299340131976e-01;8.2453509298140371e-01;1.8126374725054989e-01;8.1503699260147966e-01;2.1315736852629474e-01;1.5626874625074985e-01;8.2583483303339333e-01;7.0595880823835233e-01;5.2499500099980001e-01
8.5652869426114775e-01;9.0471905618876225e-01;4.3101379724055189e-01;4.3911217756448706e-01;4.5050989802039593e-01;5.4719056188762250e-01;4.5780843831233753e-01;4.5220955808838231e-01;5.7888422315536892e-01;4.4891021795640867e-01;3.5292941411717654e-02;5.4749050189962001e-01
3.6502699460107979e-01;9.4971005798840225e-01;9.2231553689262147e-01;9.1891621675664859e-01;9.1761647670465907e-01;8.2083583283343323e-02;9.1821635672865420e-01;8.6882623475304940e-02;9.2381523695260939e-02;9.1751649670065982e-01;3.4173165366926611e-01;8.7112577484503095e-01
1.5276944611077783e-01;8.7082583483303333e-01;4.4491101779644071e-01;4.9490101979604079e-01;4.9170165966806639e-01;5.1279744051189757e-01;4.9400119976004797e-01;4.6330733853229350e-01;6.3237352529494095e-01;4.9140171965606877e-01;5.7638472305538890e-01;7.2285542891421709e-02
5.0079984003199363e-01;4.0761847630473902e-01;7.8984203159368119e-02;8.1883623275344930e-02;7.8184363127374520e-02;9.2271545690861823e-01;7.9784043191361731e-02;9.1621675664867019e-01;9.3421315736852628e-01;7.9784043191361731e-02;3.9732053589282140e-01;5.1049790041991605e-01
4.7190561887622473e-01;6.5566886622675458e-01;4.6990601879624075e-03;6.5986802639472104e-03;5.4989002199560084e-03;9.9390121975604873e-01;5.7988402319536086e-03;9.9370125974805035e-01;9.9720055988802236e-01;5.4989002199560084e-03;4.5470905818836233e-01;7.5744851029794036e-01
5.0489902019596078e-02;1.1297740451909617e-01;1.8996200759848030e-02;1.3897220555888821e-02;1.5696860627874426e-02;9.8340331933613279e-01;1.5496900619876025e-02;9.8300339932013592e-01;9.8510297940411917e-01;1.5696860627874426e-02;1.9536092781443712e-01;8.8872225554889017e-01
1.5586882623475304e-01;5.8208358328334331e-01;1.7766446710657868e-01;2.0175964807038591e-01;2.0955808838232354e-01;7.8814237152569488e-01;2.1405718856228753e-01;7.6434713057388515e-01;8.4273145370925806e-01;2.0985802839432113e-01;2.8544291141771644e-01;4.3111377724455108e-01
7.5924815036992599e-01;3.1993601279744051e-02;2.1595680863827234e-02;2.4695060987802438e-02;2.5394921015796840e-02;9.7460507898420312e-01;2.5094981003799238e-02;9.7290541891621674e-01;9.7600479904019188e-01;2.5094981003799238e-02;6.0987802439512095e-01;4.1241751649670066e-01
2.8854229154169164e-01;7.3835232953409313e-01;7.5984803039392118e-02;7.9584083183363324e-02;7.5984803039392118e-02;9.3031393721255751e-01;6.9786042791441710e-02;9.1511697660467906e-01;9.3541291741651666e-01;7.6184763047390525e-02;3.2033593281343731e-01;3.9112177564487099e-01
1.4307138572285541e-01;7.4485102979404116e-01;2.5774845030993798e-01;2.6324735052989401e-01;2.6304739052189563e-01;7.3365326934613073e-01;2.6884623075384922e-01;7.9864027194561082e-01;7.8004399120175960e-01;2.6304739052189563e-01;8.0393921215756847e-01;8.4913017396520696e-01
1.6296740651869625e-02;1.7926414717056588e-01;5.8108378324335130e-01;5.8398320335932807e-01;5.8698260347930409e-01;4.0641871625674864e-01;5.9268146370725849e-01;4.1921615676864626e-01;4.0151969606078780e-01;5.8598280343931208e-01;7.1485702859428113e-01;4.0821835632873421e-01
6.9936012797440505e-01;5.4589082183563287e-01;8.2103579284143169e-01;8.2303539292141570e-01;8.2733453309338134e-01;1.8366326734653068e-01;8.1253749250149965e-01;1.4417116576684663e-01;2.6364727054589082e-01;8.2613477304539085e-01;2.7704459108178364e-01;1.5166966606678664e-01
3.9842031593681260e-01;4.6290741851629674e-01;1.4747050589882024e-01;1.3897220555888823e-01;1.3677264547090581e-01;8.6262747450509891e-01;1.3867226554689061e-01;9.0221955608878224e-01;8.8452309538092377e-01;1.3607278544291140e-01;8.5362927414517098e-01;8.2533493301339733e-01
9.9060187962407520e-01;1.6526694661067787e-01;1.3847230553889223e-01;1.3287342531493701e-01;1.3637272545490900e-01;8.6502699460107979e-01;1.3507298540291940e-01;8.3223355328934212e-01;8.4123175364927016e-01;1.3817236552689460e-01;8.4383123375324928e-02;8.1583683263347329e-01
8.5802839432113576e-01;4.5640871825634871e-01;1.3657268546290741e-01;1.4527094581083783e-01;1.3747250549890022e-01;8.7332533493301334e-01;1.2587482503499300e-01;8.4203159368126368e-01;8.8602279544091178e-01;1.3517296540691862e-01;1.9576084783043390e-01;5.7398520295940814e-01
4.7400519896020793e-01;5.3769246150769845e-01;6.0197960407918416e-01;6.2887422515496894e-01;6.3347330533893220e-01;3.6622675464907017e-01;6.3557288542291535e-01;3.3983203359328135e-01;4.2731453709258149e-01;6.3597280543891221e-01;2.0655868826234752e-01;7.0065986802639468e-01
1.8996200759848031e-01;6.7366526694661066e-01;4.7050589882023591e-01;4.8270345930813835e-01;4.7980403919216152e-01;5.1629674065186959e-01;4.8730253949210156e-01;5.5708858228354330e-01;4.9340131973605278e-01;4.8200359928014397e-01;5.8758248350329934e-01;8.7202559488102371e-01
9.4081183763247345e-01;2.6914617076584679e-01;2.0975804839032192e-01;2.1505698860227954e-01;2.2065586882623475e-01;7.7874425114976997e-01;2.1815636872625474e-01;8.6032793441311739e-01;7.8124375124974998e-01;2.2105578884223154e-01;9.8270345930813829e-01;6.3497300539892021e-01
6.3707258548290335e-01;1.6836632673465307e-01;3.7222555488902220e-01;3.6672665466906618e-01;3.7892421515696861e-01;6.2917416516696656e-01;3.7142571485702858e-01;6.7596480703859230e-01;5.4359128174365123e-01;3.8122375524895019e-01;6.4337132573485301e-01;8.4183163367326530e-01
3.4713057388522295e-01;5.4229154169166160e-01;7.0255948810237945e-01;7.0015996800639868e-01;6.9746050789842029e-01;2.9794041191761644e-01;6.9846030793841229e-01;2.8464307138572287e-01;2.7054589082183561e-01;7.0175964807038593e-01;1.3157368526294741e-01;8.2453509298140371e-01
1.7636472705458908e-01;5.0439912017596478e-01;4.0831833633273346e-01;3.8612277544491103e-01;3.7772445510897817e-01;6.2217556488702253e-01;3.7762447510497898e-01;6.9296140771845627e-01;5.9558088382323537e-01;3.7832433513297337e-01;9.3931213757248544e-01;5.5468906218756242e-01
8.3533293341331727e-01;1.1567686462707458e-01;7.4005198960207952e-01;7.3195360927814435e-01;7.3785242951409713e-01;2.5514897020595878e-01;7.4585082983403317e-01;3.3153369326134774e-01;2.0905818836232753e-01;7.3725254949010199e-01;6.9436112777444503e-01;9.2161567686462709e-01
1.3417316536692661e-01;7.7414517096580682e-01;8.3963207358528291e-01;8.4023195360927816e-01;8.4223155368926217e-01;1.5736852629474105e-01;8.4283143371325731e-01;1.6806638672265548e-01;1.1567686462707458e-01;8.3993201359728054e-01;4.9100179964007196e-01;7.5294941011797634e-01
2.7874425114977003e-01;4.1121775644871023e-01;3.6562687462507498e-01;3.7052589482103576e-01;3.7502499500099978e-01;6.2387522495500902e-01;3.6752649470105975e-01;5.9338132373525287e-01;6.6256748650269948e-01;3.7452509498100378e-01;4.0121975604879023e-01;3.7232553489302139e-01
2.3595280943811237e-02;7.0045990801839630e-01;4.4161167766446707e-01;4.3871225754849030e-01;4.4901019796040792e-01;5.6268746250749846e-01;4.3461307738452309e-01;5.1649670065986797e-01;6.1637672465506899e-01;4.4881023795240949e-01;5.0729854029194155e-01;2.1075784843031392e-01
9.3131373725254940e-01;6.3987202559488102e-02;2.5064987002599481e-01;2.4515096980603879e-01;2.4855028994201159e-01;7.4545090981803641e-01;2.5994801039792043e-01;7.5104979004199157e-01;7.5104979004199157e-01;2.4835032993401318e-01;6.7796440711857631e-01;4.7220555888822235e-01
4.2021595680863827e-01;8.4693061387722457e-01;2.8174365126974604e-01;2.8234353129374123e-01;2.7784443111377721e-01;7.2795440911817633e-01;2.7094581083783242e-01;7.4425114977004592e-01;7.2265546890621868e-01;2.7514497100579882e-01;6.6776644671065788e-01;3.8732253549290141e-01
3.7252549490101977e-01;7.9794041191761644e-01;8.7792441511697661e-01;8.7222555488902220e-01;8.7432513497300535e-01;1.1997600479904019e-01;8.7872425514897012e-01;1.0277944411117776e-01;1.1457708458308338e-01;8.7432513497300535e-01;2.2475504899020196e-01;6.6136772645470898e-01
3.1023795240951807e-01;9.6080783843231349e-02;8.4683063387322538e-02;8.4583083383323335e-02;8.5382923415316933e-02;9.1371725654869018e-01;8.7682463507298539e-02;9.4401119776044784e-01;9.0231953609278137e-01;8.4683063387322538e-02;7.9394121175764842e-01;9.3081383723255340e-01
3.0503899220155967e-01;4.5300939812037588e-01;8.0183963207358522e-01;7.8874225154969002e-01;7.8454309138172362e-01;2.1745650869826033e-01;7.8324335132973399e-01;2.4955008998200359e-01;1.9706058788242350e-01;7.8504299140171963e-01;4.1021795640871822e-01;8.1393721255748852e-01
7.4175164967006590e-01;7.8694261147770439e-01;4.0791841631673664e-01;4.0521895620875825e-01;4.2531493701259748e-01;5.5268946210757841e-01;4.4271145770845827e-01;6.4487102579484101e-01;5.9988002399520091e-01;4.2461507698460305e-01;9.3051389722055589e-01;7.6964607078584280e-01
3.7882423515296937e-01;3.3323335332933413e-01;8.8342331533693252e-01;8.9522095580883820e-01;8.9672065586882621e-01;1.0647870425914817e-01;8.8842231553689255e-01;8.7282543491301740e-02;1.1397720455908818e-01;8.9632073585282945e-01;2.6754649070185960e-01;2.7704459108178364e-01
5.6868626274745049e-01;8.7322535492901421e-01;3.2513497300539890e-01;3.0013997200559889e-01;2.9154169166166766e-01;7.0275944811037794e-01;3.0043991201759646e-01;7.5354929014197158e-01;6.4287142571485700e-01;2.9064187162567484e-01;8.8792241551689655e-01;4.3921215756848631e-01
8.6502699460107979e-01;1.7746450709858028e-01;5.3559288142371519e-01;5.0829834033193355e-01;5.1639672065586883e-01;4.9500099980003998e-01;5.0729854029194155e-01;5.1339732053589282e-01;4.8780243951209756e-01;5.1729654069186159e-01;7.7534493101379720e-01;3.8942211557688461e-01
2.6194761047790444e-01;8.8632273545290940e-01;2.1425714857028594e-01;2.2245550889822036e-01;2.2855428914217155e-01;7.6544691061787640e-01;2.3665266946610677e-01;7.7294541091781643e-01;7.4855028994201156e-01;2.2745450909818035e-01;6.1467706458708260e-01;5.8668266346730646e-01
8.4613077384523094e-01;6.2487502499500094e-02;3.8932213557288542e-01;3.8142371525694857e-01;3.7602479504099179e-01;6.2437512497500502e-01;3.7452509498100378e-01;6.2697460507898417e-01;5.2259548090381924e-01;3.7522495500899816e-01;3.3183363327334531e-01;7.2205558888222354e-01
7.0675864827034596e-01;7.4955008998200356e-01;2.2955408918216355e-01;2.3925214957008598e-01;2.3115376924615075e-01;7.7804439112177559e-01;2.2305538892221555e-01;8.2203559288142369e-01;8.5632873425314937e-01;2.3185362927414516e-01;9.0111977604479099e-01;4.3391321735652866e-01
4.6560687862427513e-01;9.9770045990801837e-01;2.3095380923815235e-02;2.2595480903819236e-02;2.2095580883823233e-02;9.7710457908418313e-01;2.3395320935812838e-02;9.6240751849630068e-01;9.8280343931213754e-01;2.1795640871825634e-02;7.6384723055388917e-02;4.0661867626474701e-01
2.9304139172165566e-01;7.1965606878624278e-01;5.1309738052389520e-01;5.1049790041991605e-01;4.9430113977204559e-01;5.0619876024795041e-01;4.8820235952809438e-01;3.7262547490501896e-01;4.8970205958808238e-01;4.9430113977204559e-01;4.7990401919616073e-03;5.8948210357928410e-01
3.5812837432513495e-01;8.4453109378124369e-01;3.2263547290541889e-01;3.2803439312137572e-01;3.3123375324935012e-01;6.6986602679464102e-01;3.2393521295740851e-01;7.4305138972205553e-01;5.4869026194761050e-01;3.3023395320935811e-01;7.5884823035392923e-01;8.6592681463707255e-01
8.3783243351329736e-02;5.3719256148770245e-01;9.0281943611277740e-02;1.0647870425914817e-01;1.0857828434313137e-01;8.9672065586882621e-01;1.0457908418316336e-01;8.7612477504499098e-01;8.9572085582883421e-01;1.0757848430313936e-01;5.8188362327534493e-01;1.1207758448310337e-01
6.3457308538292334e-01;1.6056788642271544e-01;3.1923615276944611e-01;3.2443511297740452e-01;3.1313737252549489e-01;6.8426314737052585e-01;3.1863627274545092e-01;7.0955808838232348e-01;5.5858828234353131e-01;3.1383723255348928e-01;6.9486102779444103e-01;5.5358928214357128e-01
6.0077984403119378e-01;2.5724855028994198e-01;9.5030993801239749e-01;9.4881023795240949e-01;9.4931013797240549e-01;5.1189762047590480e-02;9.4791041791641673e-01;3.9592081583683263e-02;5.3589282143571282e-02;9.4841031793641273e-01;2.7274545090981800e-01;1.4297140571885622e-01
6.9856028794241154e-01;3.3753249350129971e-01;6.3287342531493693e-02;5.5988802239552091e-02;5.3889222155568885e-02;9.4681063787242548e-01;5.2189562087582485e-02;9.1781643671265745e-01;9.2921415716856626e-01;5.3589282143571282e-02;4.1411717656468705e-01;1.8396320735852827e-02
7.1655668866226752e-01;9.0891821635672865e-01;9.4471105778844222e-01;9.4051189762047582e-01;9.4001199760047982e-01;6.1087782443511297e-02;9.3881223755248944e-01;9.1581683663267341e-02;7.2085582883423316e-02;9.4061187762447507e-01;7.7114577084583080e-01;8.0843831233753249e-01
5.9528094381123775e-01;8.8222355528894214e-01;6.7986402719456109e-03;6.6986602679464102e-03;6.6986602679464102e-03;9.9210157968406310e-01;7.9984003199360127e-03;9.8430313937212555e-01;9.9320135972805434e-01;6.6986602679464102e-03;5.8078384323135368e-01;1.8496300739852031e-02
4.6990601879624072e-01;8.7822435512897412e-01;6.9276144771045789e-01;6.8606278744251148e-01;6.7966406718656269e-01;3.1393721255748847e-01;6.9006198760247950e-01;4.5420915816836632e-01;3.1133773245350926e-01;6.8356328734253147e-01;9.9360127974405110e-01;6.4877024595080979e-01
8.0493901219756048e-01;6.1557688462307536e-01;5.5398920215956804e-01;5.5338932213557290e-01;5.6468706258748247e-01;4.3441311737652466e-01;5.6548690261947610e-01;3.6562687462507498e-01;4.4391121775644871e-01;5.6548690261947610e-01;9.4581083783243342e-02;4.6280743851229750e-01
9.8500299940011993e-01;2.4615076984603079e-01;9.2971405718856226e-01;9.2761447710457900e-01;9.2631473705258949e-01;7.0785842831433715e-02;9.3041391721655664e-01;5.8088382323535290e-02;5.6288742251549687e-02;9.2671465706858625e-01;1.9866026794641070e-01;6.2817436512697455e-01
9.7390521895620874e-01;7.1065786842631473e-01;9.2741451709658063e-01;9.3051389722055589e-01;9.3061387722455502e-01;6.6986602679464102e-02;9.3481303739252142e-01;9.5880823835232956e-02;6.7286542691461698e-02;9.3121375724855027e-01;8.3063387322535487e-01;6.8566286742651472e-01
2.6034793041391718e-01;4.4821035792841429e-01;8.1943611277744444e-01;8.1913617276544692e-01;8.2683463307338534e-01;1.7116576684663068e-01;8.2863427314537086e-01;1.8556288742251548e-01;1.9456108778244349e-01;8.2703459308138372e-01;5.0139972005598876e-01;7.2805438912217557e-01
2.2465506898620274e-01;5.8048390321935606e-01;4.6420715856828632e-01;4.4981003799240149e-01;4.4911017796440711e-01;5.4329134173165361e-01;4.6050789842031592e-01;5.5108978204359127e-01;5.3329334133173367e-01;4.4381123775244952e-01;5.9188162367526498e-01;4.7820435912817433e-01
5.7188562287542488e-02;7.2855428914217157e-01;8.3683263347330528e-01;8.5212957408518297e-01;8.5182963407318535e-01;1.5286942611477705e-01;8.4973005398920209e-01;1.1597680463907219e-01;1.4707058588282343e-01;8.5122975404919010e-01;3.2863427314537091e-01;1.9316136772645470e-01
1.9556088782243550e-01;5.2169566086782637e-01;1.0397920415916816e-02;6.3987202559488100e-03;5.7988402319536086e-03;9.9360127974405110e-01;6.5986802639472104e-03;9.9300139972005597e-01;9.9550089982003598e-01;5.7988402319536086e-03;7.0475904819036195e-01;4.6420715856828632e-01
3.7662467506498698e-01;9.2071585682863422e-01;1.5306938612277543e-01;1.4117176564687062e-01;1.4277144571085781e-01;8.5432913417316536e-01;1.4417116576684663e-01;8.1323735252949403e-01;8.3283343331333726e-01;1.4147170565886821e-01;6.9986002799440103e-02;5.8118376324735055e-01
1.2537492501499700e-01;8.8312337532493501e-01;1.6756648670265947e-01;1.8086382723455308e-01;1.6686662667466506e-01;8.3403319336132775e-01;1.6576684663067387e-01;8.7712457508498298e-01;7.7584483103379320e-01;1.6686662667466506e-01;9.5440911817636465e-01;3.9752049590081984e-01
7.8384323135372927e-02;9.4001199760047982e-01;1.2077584483103379e-01;1.2497500499900019e-01;1.1817636472705459e-01;8.7942411517696462e-01;1.2307538492301540e-01;8.7442511497700459e-01;8.9632073585282945e-01;1.1797640471905618e-01;2.6004799040191962e-01;9.0621875624875026e-01
4.4891021795640869e-02;4.2541491701659667e-01;5.3389322135572881e-01;5.2769446110777840e-01;5.1969606078784236e-01;4.9970005998800238e-01;4.9010197960407914e-01;3.9202159568086381e-01;4.6540691861627670e-01;5.2139572085582886e-01;9.4981003799240155e-02;1.0847830433913216e-01
7.4985002999400113e-02;7.6584683063387315e-01;7.6284743051389714e-01;7.5324935012997396e-01;7.4495100979804041e-01;2.4155168966206758e-01;7.4995000999800032e-01;2.2475504899020196e-01;2.7874425114977003e-01;7.4485102979404116e-01;1.7646470705858827e-01;6.2977404519096181e-01
1.3707258548290341e-01;9.0821835632873427e-01;7.5004999000199957e-01;7.6304739052189563e-01;7.5864827034593074e-01;2.5624875024994997e-01;7.4465106978604279e-01;2.0495900819836033e-01;3.5852829434113176e-01;7.5834833033393323e-01;3.9822035592881422e-01;7.3185362927414510e-02
7.2915416916616671e-01;1.7086582683463306e-01;9.6880623875224947e-01;9.6830633873225347e-01;9.6690661867626471e-01;3.5592881423715257e-02;9.6390721855628869e-01;5.8488302339532089e-02;2.7194561087782444e-02;9.6760647870425909e-01;6.4197160567886424e-01;9.2321535692861423e-01
4.1751649670065988e-01;6.8476304739052185e-01;5.3939212157568484e-01;5.4529094181163762e-01;5.3859228154369121e-01;4.5440911817636470e-01;5.4429114177164561e-01;5.7298540291941613e-01;4.6600679864027195e-01;5.3629274145170969e-01;9.2631473705258949e-01;8.2673465306938609e-01
5.2089582083583286e-01;8.8832233553289341e-01;2.8514297140571887e-01;2.8674265146970607e-01;2.9494101179764048e-01;7.0145970805838831e-01;2.9554089182163568e-01;7.1205758848230349e-01;7.9214157168566279e-01;2.9414117176564686e-01;4.5540891821635671e-01;6.0807838432313532e-01
9.1011797640471903e-01;2.5294941011797639e-01;3.7892421515696861e-01;3.5742851429714056e-01;3.6492701459708055e-01;6.4907018596280741e-01;3.4733053389322133e-01;5.4779044191161763e-01;6.1897620475904813e-01;3.6382723455308935e-01;1.0727854429114177e-01;2.2885422915416917e-01
6.8586282743451313e-02;3.7582483503299341e-01;7.3355328934213160e-01;7.3465306938612274e-01;7.4065186962607477e-01;2.6054789042191562e-01;7.4435112977404516e-01;2.4705058988202358e-01;3.3453309338132370e-01;7.4025194961007801e-01;5.4729054189162163e-01;3.1223755248950208e-01
6.3657268546290735e-01;8.2783443311337732e-02;8.5542891421715650e-01;8.3853229354129166e-01;8.3213357328534288e-01;1.7506498700259948e-01;8.2193561287742445e-01;2.1135772845430914e-01;1.2137572485502900e-01;8.3443311337732451e-01;8.1263747250549889e-01;3.8052389522095581e-01
7.6394721055788839e-01;8.6972605478904219e-01;5.6408718256348733e-01;5.5898820235952806e-01;5.6818636272745449e-01;4.3361327734453109e-01;5.6738652269546086e-01;3.1363727254549090e-01;5.0529894021195754e-01;5.6848630273945211e-01;7.4185162967406515e-02;4.1191761647670466e-02
6.1637672465506899e-01;2.2855428914217155e-01;6.7366526694661066e-01;6.9476104779044190e-01;6.9696060787842429e-01;3.1603679264147172e-01;6.8656268746250748e-01;2.2935412917416514e-01;3.3663267346530695e-01;6.9736052789442105e-01;1.0347930413917217e-01;1.4067186562687461e-01
6.4887022595480903e-01;9.0081983603279348e-02;9.3881223755248946e-02;1.0177964407118575e-01;1.0757848430313936e-01;8.9332133573285344e-01;1.0487902419516096e-01;8.6582683463307331e-01;9.2001599680063983e-01;1.0627874425114976e-01;1.7876424715056988e-01;5.2559488102379526e-01
7.5304939012197558e-01;7.5274945010997796e-01;9.5780843831233753e-01;9.5560887822435514e-01;9.5740851829634066e-01;4.1191761647670466e-02;9.5840831833633267e-01;3.1593681263747252e-02;5.5188962207558485e-02;9.5730853829234153e-01;1.4497100579884023e-01;5.3269346130773843e-01
8.0183963207358530e-02;8.8942211557688455e-01;3.6772645470905818e-01;3.9052189562087580e-01;3.7652469506098779e-01;6.3757248550289936e-01;3.6702659468106380e-01;4.7750449910017995e-01;4.9030193961207758e-01;3.7952409518096381e-01;2.9994001199760045e-03;3.4743051389722052e-01
6.0677864427114570e-01;3.0393921215756847e-02;9.5240951809638064e-01;9.5240951809638064e-01;9.5360927814437113e-01;4.7890421915616876e-02;9.4961007798440311e-01;9.1281743651269745e-02;2.5794841031793640e-02;9.5400919816036789e-01;9.8820235952809432e-01;3.2943411317736454e-01
1.3397320535892820e-01;7.4085182963407314e-01;5.8448310337932408e-01;5.5528894221155767e-01;5.5238952209558090e-01;4.6330733853229350e-01;5.4509098180363924e-01;3.9392121575684863e-01;3.4573085382923413e-01;5.5068986202759451e-01;3.8982203559288142e-01;1.2277544491101779e-01
6.0297940411917617e-01;1.7586482703459308e-01;1.8136372725454908e-01;1.6256748650269945e-01;1.6946610677864427e-01;8.3103379324135174e-01;1.6686662667466506e-01;8.3153369326134774e-01;8.1083783243351326e-01;1.6956608678264345e-01;1.6206758648270345e-01;9.6260747850429906e-01
8.6182763447310531e-02;7.6184763047390525e-02;3.8412317536492702e-01;3.7432513497300540e-01;3.7062587482503495e-01;6.3507298540291934e-01;3.6812637472505499e-01;5.6038792241551683e-01;5.0829834033193355e-01;3.7272545490901821e-01;4.3001399720055988e-01;3.1093781243751249e-02
4.2851429714057188e-01;1.5646870625874826e-01;2.8014397120575885e-01;2.9754049190161969e-01;2.8774245150969807e-01;7.1475704859028188e-01;2.9094181163767247e-01;7.5364927014597083e-01;7.3955208958208352e-01;2.8724255148970207e-01;7.9114177164567079e-01;7.3885222955408913e-01
5.5748850229954006e-01;2.0395920815836832e-01;6.6756648670265939e-01;6.8056388722255545e-01;6.7686462707458506e-01;3.3103379324135174e-01;6.6886622675464902e-01;3.7332533493301340e-01;2.5604879024195160e-01;6.7696460707858430e-01;6.3097380523895219e-01;6.8456308738252347e-01
8.5812837432513489e-01;5.3549290141971606e-01;9.0281943611277737e-01;9.0411917616476700e-01;8.9882023595280935e-01;9.2781443711257738e-02;9.0661867626474701e-01;1.1067786442711457e-01;7.8184363127374520e-02;8.9952009598080385e-01;8.4303139372125568e-01;1.9676064787042591e-01
2.6384723055388920e-01;9.4891021795640873e-01;6.1167766446710659e-01;6.1677664467106574e-01;6.2117576484703052e-01;3.8642271545690859e-01;6.1657668466306736e-01;3.2413517296540689e-01;4.3201359728054389e-01;6.2017596480703852e-01;2.6254749050189963e-01;1.4037192561487702e-01
3.3843231353729253e-01;9.9570085982803436e-01;4.1771645670865826e-01;3.7802439512097580e-01;3.7752449510097980e-01;6.2447510497900416e-01;3.7302539492101577e-01;5.8778244351129771e-01;5.7598480303939215e-01;3.7892421515696861e-01;4.9060187962407514e-01;1.3967206558688261e-01
6.6306738652269548e-01;4.7690461907618475e-01;3.7162567486502696e-01;4.0401919616076781e-01;4.1721655668866225e-01;5.7718456308738253e-01;4.1931613677264545e-01;5.0149970005998801e-01;6.7586482703459305e-01;4.1911617676464707e-01;1.9946010797840430e-01;1.1587682463507298e-01
6.2717456508698255e-01;1.9166166766646670e-01;4.3791241751649668e-01;4.6090781843631273e-01;4.4641071785642872e-01;5.6138772245550883e-01;4.2811437712457506e-01;4.8030393921215753e-01;6.2457508498300340e-01;4.4831033793241348e-01;4.2191561687662464e-02;6.8996200759848025e-01
